Социальная политика,NA,NA,NA,NA,NA,NA,91,944,3349,3524,3279,Поселение Воскресенское
"Доходы местного бюджета, фактически исполненные, тысяча рублей",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Вороновское
Всего,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Вороновское
Налог на доходы физических лиц,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Вороновское
"Акцизы по подакцизным товарам (продукции), производимым на территории Российской Федерации",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Вороновское
Налоги на совокупный доход,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Вороновское
Единый сельскохозяйственный налог,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Вороновское
Налоги на имущество,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Вороновское
Налог на имущество физических лиц,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Вороновское
Земельный налог,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Вороновское
"Задолженность и перерасчеты по отмененным налогам, сборам и иным обязательным платежам",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Вороновское
"Доходы от использования имущества, находящегося в государственной и муниципальной собственности",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Вороновское
Платежи при пользовании природными ресурсами,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Вороновское
Плата за негативное воздействие на окружающую среду,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Вороновское
Доходы от продажи материальных и нематериальных активов,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Вороновское
Безвозмездные поступления,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Вороновское
Безвозмездные поступления от других бюджетов бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Вороновское
Субсидии бюджетам бюджетной системы Российской Федерации  (межбюджетные субсидии),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Вороновское
Субвенции бюджетам   бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Вороновское
Из общей величины доходов - собственные доходы,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Вороновское
"Расходы местного бюджета, фактически исполненные, тысяча рублей",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Вороновское
Всего,NA,NA,NA,NA,NA,86887,180979,228224,192660,294184,310805,Поселение Вороновское
Общегосударственные вопросы,NA,NA,NA,NA,NA,NA,36852,41074,38898,43686,81017,Поселение Вороновское
Национальная безопасность и правоохранительная деятельность,NA,NA,NA,NA,NA,NA,108,498,516,273,336,Поселение Вороновское
Национальная экономика,NA,NA,NA,NA,NA,NA,38940,11743,15156,36512,22220,Поселение Вороновское
Дорожное хозяйство (дорожные фонды),NA,NA,NA,NA,NA,NA,38940,11743,14910,36429,22106,Поселение Вороновское
Другие вопросы в области национальной экономики,NA,NA,NA,NA,NA,NA,NA,NA,246,83,113,Поселение Вороновское
Жилищно-коммунальное хозяйство,NA,NA,NA,NA,NA,NA,93844,160132,104939,177385,168884,Поселение Вороновское
Образование,NA,NA,NA,NA,NA,NA,105,125,201,33,130,Поселение Вороновское
"Культура, кинематография",NA,NA,NA,NA,NA,NA,341,5738,22777,23259,24909,Поселение Вороновское
Физическая культура и спорт,NA,NA,NA,NA,NA,NA,9907,7830,9800,12633,12896,Поселение Вороновское
Социальная политика,NA,NA,NA,NA,NA,NA,352,353,373,403,413,Поселение Вороновское
"Доходы местного бюджета, фактически исполненные, тысяча рублей",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Десеновское
Всего,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Десеновское
Налог на доходы физических лиц,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Десеновское
"Акцизы по подакцизным товарам (продукции), производимым на территории Российской Федерации",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Десеновское
Налоги на имущество,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Десеновское
Налог на имущество физических лиц,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Десеновское
Земельный налог,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Десеновское
"Доходы от использования имущества, находящегося в государственной и муниципальной собственности",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Десеновское
"Доходы от перечисления части прибыли  государственных и муниципальных унитарных предприятий, остающейся после уплаты налогов и обязательных платежей",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Десеновское
Платежи при пользовании природными ресурсами,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Десеновское
Плата за негативное воздействие на окружающую среду,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Десеновское
Доходы от продажи материальных и нематериальных активов,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Десеновское
Безвозмездные поступления,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Десеновское
Безвозмездные поступления от других бюджетов бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Десеновское
Дотации бюджетам бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Десеновское
Субсидии бюджетам бюджетной системы Российской Федерации  (межбюджетные субсидии),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Десеновское
Субвенции бюджетам   бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Десеновское
Из общей величины доходов - собственные доходы,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Десеновское
"Расходы местного бюджета, фактически исполненные, тысяча рублей",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Десеновское
Всего,NA,NA,NA,NA,NA,95829,192063,180245,296856,269786,334138,Поселение Десеновское
Общегосударственные вопросы,NA,NA,NA,NA,NA,NA,53583,80029,85419,86786,94025,Поселение Десеновское
Национальная безопасность и правоохранительная деятельность,NA,NA,NA,NA,NA,NA,1057,1036,1828,1242,2085,Поселение Десеновское
Национальная экономика,NA,NA,NA,NA,NA,NA,95,42287,56201,68819,94945,Поселение Десеновское
Дорожное хозяйство (дорожные фонды),NA,NA,NA,NA,NA,NA,NA,42286,56201,68819,94945,Поселение Десеновское
Другие вопросы в области национальной экономики,NA,NA,NA,NA,NA,NA,95,NA,NA,NA,NA,Поселение Десеновское
Жилищно-коммунальное хозяйство,NA,NA,NA,NA,NA,NA,115605,52795,145983,107814,135615,Поселение Десеновское
Образование,NA,NA,NA,NA,NA,NA,302,601,637,654,830,Поселение Десеновское
"Культура, кинематография",NA,NA,NA,NA,NA,NA,21086,1657,4304,2799,4771,Поселение Десеновское
Физическая культура и спорт,NA,NA,NA,NA,NA,NA,335,501,551,848,1054,Поселение Десеновское
Социальная политика,NA,NA,NA,NA,NA,NA,NA,1339,1932,824,813,Поселение Десеновское
"Доходы местного бюджета, фактически исполненные, тысяча рублей",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Киевский
Всего,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Киевский
Налог на доходы физических лиц,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Киевский
"Акцизы по подакцизным товарам (продукции), производимым на территории Российской Федерации",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Киевский
Налоги на имущество,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Киевский
Налог на имущество физических лиц,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Киевский
Земельный налог,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Киевский
"Задолженность и перерасчеты по отмененным налогам, сборам и иным обязательным платежам",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Киевский
"Доходы от использования имущества, находящегося в государственной и муниципальной собственности",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Киевский
Платежи при пользовании природными ресурсами,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Киевский
Плата за негативное воздействие на окружающую среду,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Киевский
Доходы от продажи материальных и нематериальных активов,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Киевский
Безвозмездные поступления,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Киевский
Безвозмездные поступления от других бюджетов бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Киевский
Субсидии бюджетам бюджетной системы Российской Федерации  (межбюджетные субсидии),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Киевский
Субвенции бюджетам   бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Киевский
Из общей величины доходов - собственные доходы,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Киевский
"Расходы местного бюджета, фактически исполненные, тысяча рублей",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Киевский
Всего,NA,NA,NA,NA,NA,41054,96067,132314,117716,148076,242313,Поселение Киевский
Общегосударственные вопросы,NA,NA,NA,NA,NA,NA,21211,26657,27963,31720,37349,Поселение Киевский
Национальная безопасность и правоохранительная деятельность,NA,NA,NA,NA,NA,NA,111,17,78,27,111,Поселение Киевский
Национальная экономика,NA,NA,NA,NA,NA,NA,NA,2592,3058,3068,2379,Поселение Киевский
Дорожное хозяйство (дорожные фонды),NA,NA,NA,NA,NA,NA,NA,2592,3058,3068,2379,Поселение Киевский
Жилищно-коммунальное хозяйство,NA,NA,NA,NA,NA,NA,69333,101429,84494,111063,200055,Поселение Киевский
Образование,NA,NA,NA,NA,NA,NA,35,125,53,NA,132,Поселение Киевский
"Культура, кинематография",NA,NA,NA,NA,NA,NA,4275,1292,856,936,1046,Поселение Киевский
Физическая культура и спорт,NA,NA,NA,NA,NA,NA,114,78,71,19,140,Поселение Киевский
Социальная политика,NA,NA,NA,NA,NA,NA,66,124,360,360,360,Поселение Киевский
"Доходы местного бюджета, фактически исполненные, тысяча рублей",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Кленовское
Всего,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Кленовское
Налог на доходы физических лиц,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Кленовское
"Акцизы по подакцизным товарам (продукции), производимым на территории Российской Федерации",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Кленовское
Налоги на совокупный доход,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Кленовское
Единый сельскохозяйственный налог,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Кленовское
Налоги на имущество,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Кленовское
Налог на имущество физических лиц,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Кленовское
Земельный налог,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Кленовское
"Задолженность и перерасчеты по отмененным налогам, сборам и иным обязательным платежам",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Кленовское
"Доходы от использования имущества, находящегося в государственной и муниципальной собственности",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Кленовское
"Доходы от перечисления части прибыли  государственных и муниципальных унитарных предприятий, остающейся после уплаты налогов и обязательных платежей",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Кленовское
Платежи при пользовании природными ресурсами,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Кленовское
Плата за негативное воздействие на окружающую среду,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Кленовское
Доходы от продажи материальных и нематериальных активов,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Кленовское
Безвозмездные поступления,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Кленовское
Безвозмездные поступления от других бюджетов бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Кленовское
Дотации бюджетам бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Кленовское
Субсидии бюджетам бюджетной системы Российской Федерации  (межбюджетные субсидии),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Кленовское
Субвенции бюджетам   бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Кленовское
Из общей величины доходов - собственные доходы,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Кленовское
"Расходы местного бюджета, фактически исполненные, тысяча рублей",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Кленовское
Всего,NA,NA,NA,NA,NA,46431,94232,119785,96737,138117,206856,Поселение Кленовское
Общегосударственные вопросы,NA,NA,NA,NA,NA,NA,15924,20455,20000,27971,30948,Поселение Кленовское
Национальная безопасность и правоохранительная деятельность,NA,NA,NA,NA,NA,NA,343,198,7,271,550,Поселение Кленовское
Национальная экономика,NA,NA,NA,NA,NA,NA,NA,3679,5692,7403,20352,Поселение Кленовское
Дорожное хозяйство (дорожные фонды),NA,NA,NA,NA,NA,NA,NA,3679,5049,7403,20352,Поселение Кленовское
Другие вопросы в области национальной экономики,NA,NA,NA,NA,NA,NA,NA,NA,643,NA,NA,Поселение Кленовское
Жилищно-коммунальное хозяйство,NA,NA,NA,NA,NA,NA,67078,90429,53625,94393,142673,Поселение Кленовское
Образование,NA,NA,NA,NA,NA,NA,98,21,NA,238,415,Поселение Кленовское
"Культура, кинематография",NA,NA,NA,NA,NA,NA,6169,NA,100,304,907,Поселение Кленовское
Физическая культура и спорт,NA,NA,NA,NA,NA,NA,4254,4608,16788,6905,10382,Поселение Кленовское
Социальная политика,NA,NA,NA,NA,NA,NA,22,22,166,110,135,Поселение Кленовское
"Доходы местного бюджета, фактически исполненные, тысяча рублей",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Кокошкино
Всего,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Кокошкино
Налог на доходы физических лиц,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Кокошкино
"Акцизы по подакцизным товарам (продукции), производимым на территории Российской Федерации",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Кокошкино
Налоги на совокупный доход,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Кокошкино
Единый сельскохозяйственный налог,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Кокошкино
Налоги на имущество,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Кокошкино
Налог на имущество физических лиц,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Кокошкино
Земельный налог,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Кокошкино
"Задолженность и перерасчеты по отмененным налогам, сборам и иным обязательным платежам",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Кокошкино
"Доходы от использования имущества, находящегося в государственной и муниципальной собственности",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Кокошкино
Платежи при пользовании природными ресурсами,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Кокошкино
Плата за негативное воздействие на окружающую среду,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Кокошкино
Доходы от продажи материальных и нематериальных активов,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Кокошкино
Безвозмездные поступления,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Кокошкино
Безвозмездные поступления от других бюджетов бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Кокошкино
Дотации бюджетам бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Кокошкино
Субсидии бюджетам бюджетной системы Российской Федерации  (межбюджетные субсидии),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Кокошкино
Субвенции бюджетам   бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Кокошкино
Доходы от  приносящей доход деятельности,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Кокошкино
Из общей величины доходов - собственные доходы,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Кокошкино
"Расходы местного бюджета, фактически исполненные, тысяча рублей",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Кокошкино
Всего,NA,NA,NA,NA,NA,38289,139262,133257,119539,163862,214513,Поселение Кокошкино
Общегосударственные вопросы,NA,NA,NA,NA,NA,NA,30814,33659,38787,41667,47123,Поселение Кокошкино
Национальная безопасность и правоохранительная деятельность,NA,NA,NA,NA,NA,NA,582,355,194,3972,465,Поселение Кокошкино
Национальная экономика,NA,NA,NA,NA,NA,NA,NA,1544,2811,7622,7448,Поселение Кокошкино
Дорожное хозяйство (дорожные фонды),NA,NA,NA,NA,NA,NA,NA,1544,2811,7622,7448,Поселение Кокошкино
Жилищно-коммунальное хозяйство,NA,NA,NA,NA,NA,NA,101178,88749,69037,104685,148840,Поселение Кокошкино
Образование,NA,NA,NA,NA,NA,NA,184,409,339,581,724,Поселение Кокошкино
"Культура, кинематография",NA,NA,NA,NA,NA,NA,2273,2642,2597,2228,2486,Поселение Кокошкино
Физическая культура и спорт,NA,NA,NA,NA,NA,NA,3683,5150,5278,6086,6859,Поселение Кокошкино
Социальная политика,NA,NA,NA,NA,NA,NA,40,27,34,133,165,Поселение Кокошкино
"Доходы местного бюджета, фактически исполненные, тысяча рублей",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Краснопахорское
Всего,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Краснопахорское
Налог на доходы физических лиц,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Краснопахорское
"Акцизы по подакцизным товарам (продукции), производимым на территории Российской Федерации",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Краснопахорское
Налоги на совокупный доход,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Краснопахорское
Единый налог на вмененный доход для отдельных видов деятельности,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Краснопахорское
Единый сельскохозяйственный налог,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Краснопахорское
Налоги на имущество,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Краснопахорское
Налог на имущество физических лиц,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Краснопахорское
Земельный налог,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Краснопахорское
"Доходы от использования имущества, находящегося в государственной и муниципальной собственности",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Краснопахорское
Платежи при пользовании природными ресурсами,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Краснопахорское
Плата за негативное воздействие на окружающую среду,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Краснопахорское
Доходы от продажи материальных и нематериальных активов,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Краснопахорское
Безвозмездные поступления,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Краснопахорское
Безвозмездные поступления от других бюджетов бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Краснопахорское
Субсидии бюджетам бюджетной системы Российской Федерации  (межбюджетные субсидии),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Краснопахорское
Субвенции бюджетам   бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Краснопахорское
Из общей величины доходов - собственные доходы,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Краснопахорское
"Расходы местного бюджета, фактически исполненные, тысяча рублей",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Краснопахорское
Всего,NA,NA,NA,NA,NA,107553,148823,176260,236457,282155,323822,Поселение Краснопахорское
Общегосударственные вопросы,NA,NA,NA,NA,NA,NA,28442,34059,50647,57557,66595,Поселение Краснопахорское
Национальная безопасность и правоохранительная деятельность,NA,NA,NA,NA,NA,NA,547,510,2827,3432,3696,Поселение Краснопахорское
Национальная экономика,NA,NA,NA,NA,NA,NA,34676,57091,70429,97104,111957,Поселение Краснопахорское
Дорожное хозяйство (дорожные фонды),NA,NA,NA,NA,NA,NA,34676,57091,70429,94075,111457,Поселение Краснопахорское
Другие вопросы в области национальной экономики,NA,NA,NA,NA,NA,NA,NA,NA,NA,3029,500,Поселение Краснопахорское
Жилищно-коммунальное хозяйство,NA,NA,NA,NA,NA,NA,42117,43723,62188,53969,58117,Поселение Краснопахорское
Образование,NA,NA,NA,NA,NA,NA,246,1007,766,1892,1619,Поселение Краснопахорское
"Культура, кинематография",NA,NA,NA,NA,NA,NA,26610,25058,31178,40973,48793,Поселение Краснопахорское
Физическая культура и спорт,NA,NA,NA,NA,NA,NA,15907,13404,12900,18677,21922,Поселение Краснопахорское
Социальная политика,NA,NA,NA,NA,NA,NA,4,1039,5094,6415,8543,Поселение Краснопахорское
"Доходы местного бюджета, фактически исполненные, тысяча рублей",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Марушкинское
Всего,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Марушкинское
Налог на доходы физических лиц,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Марушкинское
"Акцизы по подакцизным товарам (продукции), производимым на территории Российской Федерации",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Марушкинское
Налоги на совокупный доход,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Марушкинское
Единый сельскохозяйственный налог,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Марушкинское
Налоги на имущество,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Марушкинское
Налог на имущество физических лиц,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Марушкинское
Земельный налог,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Марушкинское
"Задолженность и перерасчеты по отмененным налогам, сборам и иным обязательным платежам",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Марушкинское
"Доходы от использования имущества, находящегося в государственной и муниципальной собственности",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Марушкинское
Платежи при пользовании природными ресурсами,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Марушкинское
Плата за негативное воздействие на окружающую среду,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Марушкинское
Доходы от продажи материальных и нематериальных активов,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Марушкинское
Безвозмездные поступления,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Марушкинское
Безвозмездные поступления от других бюджетов бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Марушкинское
Субсидии бюджетам бюджетной системы Российской Федерации  (межбюджетные субсидии),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Марушкинское
Субвенции бюджетам   бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Марушкинское
Из общей величины доходов - собственные доходы,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Марушкинское
"Расходы местного бюджета, фактически исполненные, тысяча рублей",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Марушкинское
Всего,NA,NA,NA,NA,NA,123249,194298,340547,368828,403012,412541,Поселение Марушкинское
Общегосударственные вопросы,NA,NA,NA,NA,NA,NA,54614,78246,116300,97587,164555,Поселение Марушкинское
Национальная безопасность и правоохранительная деятельность,NA,NA,NA,NA,NA,NA,1641,1010,2780,7588,8042,Поселение Марушкинское
Национальная экономика,NA,NA,NA,NA,NA,NA,NA,25007,55330,65696,28308,Поселение Марушкинское
Дорожное хозяйство (дорожные фонды),NA,NA,NA,NA,NA,NA,NA,25007,55330,65696,28308,Поселение Марушкинское
Жилищно-коммунальное хозяйство,NA,NA,NA,NA,NA,NA,124569,226325,167904,200620,183894,Поселение Марушкинское
Образование,NA,NA,NA,NA,NA,NA,NA,NA,409,1157,636,Поселение Марушкинское
"Культура, кинематография",NA,NA,NA,NA,NA,NA,7825,1670,9054,6314,7180,Поселение Марушкинское
Физическая культура и спорт,NA,NA,NA,NA,NA,NA,4982,6796,15112,18340,14671,Поселение Марушкинское
Социальная политика,NA,NA,NA,NA,NA,NA,667,1493,1535,2139,1653,Поселение Марушкинское
"Доходы местного бюджета, фактически исполненные, тысяча рублей",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Михайлово-Ярцевское
Всего,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Михайлово-Ярцевское
Налог на доходы физических лиц,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Михайлово-Ярцевское
"Акцизы по подакцизным товарам (продукции), производимым на территории Российской Федерации",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Михайлово-Ярцевское
Налоги на совокупный доход,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Михайлово-Ярцевское
Единый сельскохозяйственный налог,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Михайлово-Ярцевское
Налоги на имущество,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Михайлово-Ярцевское
Налог на имущество физических лиц,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Михайлово-Ярцевское
Земельный налог,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Михайлово-Ярцевское
"Доходы от использования имущества, находящегося в государственной и муниципальной собственности",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Михайлово-Ярцевское
Платежи при пользовании природными ресурсами,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Михайлово-Ярцевское
Плата за негативное воздействие на окружающую среду,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Михайлово-Ярцевское
Доходы от продажи материальных и нематериальных активов,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Поселение Михайлово-Ярцевское
